ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
WPR,FJI,SEX_MLE,40.6,40.6,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
AFR,SLE,SEX_FMLE,4.6,4.6,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
AFR,COG,SEX_FMLE,2.7,2.7,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
SEAR,NPL,SEX_MLE,48.3,48.3,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
EUR,ROU,SEX_FMLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
WPR,PHL,SEX_BTSX,19.5,19.5,2023-12-07T16:49:00+01:00,Adult_curr_tob_use
AFR,KEN,SEX_FMLE,4.1,4.1,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
EUR,KAZ,SEX_BTSX,0,0.0,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
EUR,ALB,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AFR,LBR,SEX_FMLE,0.8,0.8,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
EUR,BGR,SEX_BTSX,Data not available,,2023-12-07T16:49:38+01:00,Adult_curr_tob_use
AMR,JAM,SEX_FMLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EUR,GEO,SEX_FMLE,7.8,7.8,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EUR,MLT,SEX_FMLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AFR,ERI,SEX_BTSX,3.6,3.6,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
AMR,TTO,SEX_MLE,33.5,33.5,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
WPR,CHN,SEX_BTSX,26.6,26.6,2023-12-07T16:49:00+01:00,Adult_curr_tob_use
EUR,SVN,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
EUR,AUT,SEX_FMLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
EMR,OMN,SEX_MLE,15.5,15.5,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
EUR,PRT,SEX_FMLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EUR,NLD,SEX_BTSX,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AFR,MWI,SEX_FMLE,0.5,0.5,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
EMR,SDN,SEX_MLE,27.9,27.9,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
AFR,AGO,SEX_BTSX,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
EUR,FRA,SEX_FMLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
EMR,KWT,SEX_BTSX,Data not available,,2023-12-07T16:49:38+01:00,Adult_curr_tob_use
EUR,SVK,SEX_FMLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
WPR,SGP,SEX_BTSX,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
